"DateTime","Container","Dry Bulk","General Cargo","Roll-on/roll-off","Tanker","7-day Moving Average","Prior Year: 7-day Moving Average"
"2025-02-22 00:00:00",20,21,6,1,68,95,86.42857142857143
"2025-02-23 00:00:00",14,17,7,1,46,95.57142857142857,87.14285714285714
"2025-02-24 00:00:00",16,14,3,7,57,97,90.14285714285714
"2025-02-25 00:00:00",13,10,2,0,40,91.85714285714286,91.42857142857143
"2025-02-26 00:00:00",8,7,2,1,27,84.57142857142857,92.28571428571429
"2025-02-27 00:00:00",14,14,8,3,42,83.14285714285714,92.28571428571429
"2025-02-28 00:00:00",7,14,3,0,41,79.14285714285714,94.28571428571429
"2025-03-01 00:00:00",15,17,4,3,50,75.28571428571429,92.57142857142857
"2025-03-02 00:00:00",12,13,1,2,34,72,89.85714285714286
"2025-03-03 00:00:00",15,9,5,1,65,71.71428571428571,90
"2025-03-04 00:00:00",22,12,8,6,46,75.85714285714286,92.42857142857143
"2025-03-05 00:00:00",21,15,2,1,48,81.85714285714286,92.57142857142857
"2025-03-06 00:00:00",19,10,2,7,66,85.14285714285714,89.85714285714286
"2025-03-07 00:00:00",15,12,7,1,62,89.71428571428571,92.14285714285714
"2025-03-08 00:00:00",20,12,5,2,70,92.57142857142857,96.85714285714286
"2025-03-09 00:00:00",12,9,7,3,49,95.14285714285714,100.28571428571429
"2025-03-10 00:00:00",24,10,5,5,50,95,98
"2025-03-11 00:00:00",14,13,3,6,50,93.85714285714286,98.71428571428571
"2025-03-12 00:00:00",22,13,7,2,72,98,100.85714285714286
"2025-03-13 00:00:00",21,18,5,2,60,98.28571428571429,104
"2025-03-14 00:00:00",21,23,3,5,52,99.28571428571429,106.42857142857143
"2025-03-15 00:00:00",17,11,6,2,45,95.28571428571429,104.42857142857143
"2025-03-16 00:00:00",23,16,16,5,66,101.85714285714286,108
"2025-03-17 00:00:00",14,14,7,0,41,99.28571428571429,109.71428571428571
"2025-03-18 00:00:00",21,18,3,5,60,102.28571428571429,109.28571428571429
"2025-03-19 00:00:00",22,16,3,5,61,101,108.85714285714286
"2025-03-20 00:00:00",21,19,3,1,72,102.42857142857143,112.85714285714286
"2025-03-21 00:00:00",16,10,6,4,56,100.71428571428571,111.42857142857143
"2025-03-22 00:00:00",18,10,3,1,51,101,111.14285714285714
"2025-03-23 00:00:00",19,21,6,2,51,97.14285714285714,108.42857142857143
"2025-03-24 00:00:00",21,11,0,3,45,97.71428571428571,106.28571428571429
"2025-03-25 00:00:00",7,10,2,5,36,91,103.85714285714286
"2025-03-26 00:00:00",17,15,2,1,36,85.85714285714286,101.85714285714286
"2025-03-27 00:00:00",23,16,3,2,41,81.42857142857143,97.85714285714286
"2025-03-28 00:00:00",22,19,5,0,66,84.28571428571429,94.14285714285714
"2025-03-29 00:00:00",16,17,5,2,74,88.71428571428571,92.85714285714286
"2025-03-30 00:00:00",13,12,1,5,67,88.57142857142857,92.14285714285714
"2025-03-31 00:00:00",20,19,4,8,54,92.14285714285714,94.71428571428571
"2025-04-01 00:00:00",27,15,2,6,59,99.14285714285714,95.85714285714286
"2025-04-02 00:00:00",18,16,9,9,68,106.14285714285714,99
"2025-04-03 00:00:00",21,13,4,4,76,110.85714285714286,101.28571428571429
"2025-04-04 00:00:00",17,20,7,4,63,110.71428571428571,104.14285714285714
"2025-04-05 00:00:00",23,16,4,4,57,109.28571428571429,105.85714285714286
"2025-04-06 00:00:00",23,13,10,3,63,111.28571428571429,109
"2025-04-07 00:00:00",17,10,5,5,58,109.85714285714286,108.57142857142857
"2025-04-08 00:00:00",21,16,2,8,74,111.57142857142857,110.14285714285714
"2025-04-09 00:00:00",21,23,5,5,60,110.71428571428571,109.57142857142857
"2025-04-10 00:00:00",23,15,7,1,55,108.28571428571429,109
"2025-04-11 00:00:00",22,18,5,4,58,107.71428571428571,107.42857142857143
"2025-04-12 00:00:00",18,19,5,4,47,106.14285714285714,107.42857142857143
"2025-04-13 00:00:00",16,16,3,2,66,104.85714285714286,107.14285714285714
"2025-04-14 00:00:00",18,17,11,4,53,106,106.71428571428571
"2025-04-15 00:00:00",20,20,5,5,78,107,104.14285714285714
"2025-04-16 00:00:00",26,12,2,0,63,105.42857142857143,100.42857142857143
"2025-04-17 00:00:00",16,9,4,2,40,101.14285714285714,96.28571428571429
"2025-04-18 00:00:00",12,14,5,2,34,95.42857142857143,94.42857142857143
"2025-04-19 00:00:00",17,18,0,3,50,94.71428571428571,95.14285714285714
"2025-04-20 00:00:00",23,11,4,0,51,92.71428571428571,91.57142857142857
"2025-04-21 00:00:00",16,17,4,4,66,93.28571428571429,93.57142857142857
"2025-04-22 00:00:00",29,25,4,6,64,93.28571428571429,95.57142857142857
"2025-04-23 00:00:00",18,14,6,5,65,94,98.71428571428571
"2025-04-24 00:00:00",25,16,7,6,60,100.14285714285714,102.28571428571429
"2025-04-25 00:00:00",17,21,8,6,69,107.85714285714286,103.57142857142857
"2025-04-26 00:00:00",19,14,3,6,75,112,100.57142857142857
"2025-04-27 00:00:00",20,15,3,3,65,114.42857142857143,102.14285714285714
"2025-04-28 00:00:00",17,20,1,3,64,114.14285714285714,99.57142857142857
"2025-04-29 00:00:00",23,18,4,3,52,110.14285714285714,97.14285714285714
"2025-04-30 00:00:00",24,21,5,3,62,111.14285714285714,99
"2025-05-01 00:00:00",17,15,1,5,61,109,99
"2025-05-02 00:00:00",18,10,5,4,59,105.42857142857143,96.14285714285714
"2025-05-03 00:00:00",22,11,5,5,52,102.28571428571429,96.42857142857143
"2025-05-04 00:00:00",14,14,3,2,54,99.57142857142857,98.28571428571429
"2025-05-05 00:00:00",24,14,5,1,73,101.28571428571429,99.85714285714286
"2025-05-06 00:00:00",24,23,8,4,64,104.57142857142857,101.42857142857143
"2025-05-07 00:00:00",20,10,2,6,46,100.14285714285714,99.28571428571429
"2025-05-08 00:00:00",24,16,5,5,46,99.71428571428571,99
"2025-05-09 00:00:00",17,14,4,2,60,99.85714285714286,103.42857142857143
"2025-05-10 00:00:00",17,16,8,4,68,102.42857142857143,103.85714285714286
"2025-05-11 00:00:00",18,14,5,1,69,105.28571428571429,104.14285714285714
"2025-05-12 00:00:00",20,17,6,1,66,104.28571428571429,104
"2025-05-13 00:00:00",14,19,7,4,64,102.14285714285714,107.28571428571429
"2025-05-14 00:00:00",23,19,6,3,64,106.57142857142857,106.57142857142857
"2025-05-15 00:00:00",27,13,7,2,70,109.85714285714286,108.14285714285714
"2025-05-16 00:00:00",18,21,8,2,51,110.28571428571429,109.14285714285714
"2025-05-17 00:00:00",27,13,4,5,61,109.85714285714286,109.71428571428571
"2025-05-18 00:00:00",23,15,6,4,67,111,108.71428571428571
"2025-05-19 00:00:00",19,13,9,3,65,110.85714285714286,109.42857142857143
"2025-05-20 00:00:00",20,25,4,7,65,112.71428571428571,106.28571428571429
"2025-05-21 00:00:00",23,14,8,3,64,112.28571428571429,106.14285714285714
"2025-05-22 00:00:00",20,13,3,5,57,109.28571428571429,106
"2025-05-23 00:00:00",16,27,6,4,69,112.42857142857143,106
"2025-05-24 00:00:00",24,13,8,2,51,110.71428571428571,108.85714285714286
"2025-05-25 00:00:00",27,21,2,2,59,110.14285714285714,107.85714285714286
"2025-05-26 00:00:00",29,25,6,3,52,111,108.85714285714286
"2025-05-27 00:00:00",27,13,3,4,54,108.14285714285714,108.85714285714286
"2025-05-28 00:00:00",16,15,6,2,52,105.14285714285714,111.42857142857143
"2025-05-29 00:00:00",18,15,12,4,79,109.42857142857143,111
"2025-05-30 00:00:00",13,16,5,4,67,107,109.85714285714286
"2025-05-31 00:00:00",20,18,4,4,55,107.42857142857143,106.42857142857143
"2025-06-01 00:00:00",26,12,8,3,50,105.71428571428571,105.85714285714286
"2025-06-02 00:00:00",24,18,9,1,66,106.14285714285714,106.14285714285714
"2025-06-03 00:00:00",14,17,4,4,53,104.85714285714286,106.28571428571429
"2025-06-04 00:00:00",26,8,6,6,70,108.42857142857143,104.28571428571429
"2025-06-05 00:00:00",20,15,3,3,56,104,104.14285714285714
"2025-06-06 00:00:00",17,14,2,4,59,102.71428571428571,106.85714285714286
"2025-06-07 00:00:00",11,18,7,3,54,101.57142857142857,107.71428571428571
"2025-06-08 00:00:00",22,22,6,1,68,104.42857142857143,107.28571428571429
"2025-06-09 00:00:00",29,25,6,3,68,106.28571428571429,106.57142857142857
"2025-06-10 00:00:00",32,20,6,5,61,110.85714285714286,107.71428571428571
"2025-06-11 00:00:00",22,18,6,3,52,108.71428571428571,109
"2025-06-12 00:00:00",18,13,6,2,67,110,110
"2025-06-13 00:00:00",17,20,9,5,67,113.14285714285714,109
"2025-06-14 00:00:00",22,19,4,4,57,115,108.42857142857143
"2025-06-15 00:00:00",18,16,4,5,64,113.28571428571429,110.85714285714286
"2025-06-16 00:00:00",22,15,5,7,54,109.28571428571429,108
"2025-06-17 00:00:00",18,14,5,0,49,103.85714285714286,105.85714285714286
"2025-06-18 00:00:00",22,22,11,3,65,107,104.14285714285714
"2025-06-19 00:00:00",22,12,4,4,53,105.42857142857143,103.28571428571429
"2025-06-20 00:00:00",22,12,6,2,51,101.85714285714286,101.85714285714286
"2025-06-21 00:00:00",21,15,9,5,70,103.85714285714286,100.57142857142857
"2025-06-22 00:00:00",17,12,6,3,59,102.42857142857143,98.42857142857143
"2025-06-23 00:00:00",19,19,8,2,39,100.14285714285714,99.57142857142857
"2025-06-24 00:00:00",22,11,7,1,72,104,101.71428571428571
"2025-06-25 00:00:00",16,16,6,2,65,101.42857142857143,104
"2025-06-26 00:00:00",22,13,0,3,46,99.85714285714286,102.57142857142857
"2025-06-27 00:00:00",21,11,11,4,69,103.14285714285714,104.71428571428571
"2025-06-28 00:00:00",24,18,9,2,60,102.14285714285714,104.42857142857143
"2025-06-29 00:00:00",21,20,6,6,64,105,104.14285714285714
"2025-06-30 00:00:00",18,16,9,4,56,107.28571428571429,104
"2025-07-01 00:00:00",26,19,8,2,48,105.85714285714286,101.57142857142857
"2025-07-02 00:00:00",17,17,2,3,64,105.57142857142857,103.85714285714286
"2025-07-03 00:00:00",17,14,4,7,57,107.71428571428571,104.71428571428571
"2025-07-04 00:00:00",23,18,7,1,72,108.42857142857143,103.28571428571429
"2025-07-05 00:00:00",18,14,4,2,67,107.28571428571429,104.28571428571429
"2025-07-06 00:00:00",14,13,3,3,48,102.14285714285714,105
"2025-07-07 00:00:00",19,14,9,4,44,100.28571428571429,106
"2025-07-08 00:00:00",18,17,10,4,47,99.28571428571429,107.57142857142857
"2025-07-09 00:00:00",14,13,1,6,56,97.42857142857143,106.57142857142857
"2025-07-10 00:00:00",19,14,7,3,60,98,105
"2025-07-11 00:00:00",12,12,3,3,61,93.71428571428571,107.71428571428571
"2025-07-12 00:00:00",24,19,0,5,61,94.28571428571429,108.42857142857143
"2025-07-13 00:00:00",18,15,2,2,52,95.42857142857143,109.85714285714286
"2025-07-14 00:00:00",18,18,6,6,62,98.28571428571429,110.14285714285714
"2025-07-15 00:00:00",32,18,6,4,54,100.85714285714286,108.57142857142857
"2025-07-16 00:00:00",14,23,3,4,65,103.57142857142857,106
"2025-07-17 00:00:00",18,20,7,5,63,105,109.71428571428571
"2025-07-18 00:00:00",22,16,4,3,51,105.71428571428571,105.28571428571429
"2025-07-19 00:00:00",16,13,5,3,59,103.85714285714286,104.85714285714286
"2025-07-20 00:00:00",25,17,3,3,59,106.42857142857143,102.28571428571429
"2025-07-21 00:00:00",17,13,11,2,47,103.57142857142857,101.85714285714286
"2025-07-22 00:00:00",28,9,10,8,51,102.42857142857143,101
"2025-07-23 00:00:00",12,22,7,6,62,102.42857142857143,101
"2025-07-24 00:00:00",15,21,4,2,50,99.42857142857143,97.85714285714286
"2025-07-25 00:00:00",19,12,4,5,59,99.85714285714286,100.42857142857143
"2025-07-26 00:00:00",17,10,3,3,57,99,98.14285714285714
"2025-07-27 00:00:00",16,16,8,4,58,98.28571428571429,99.28571428571429
"2025-07-28 00:00:00",16,15,5,5,61,100,98.85714285714286
"2025-07-29 00:00:00",22,12,4,5,50,98.14285714285714,101.71428571428571
"2025-07-30 00:00:00",20,16,5,6,61,98,99.57142857142857
"2025-07-31 00:00:00",20,18,7,2,58,99.85714285714286,98.57142857142857
"2025-08-01 00:00:00",18,11,3,3,62,99.57142857142857,97.28571428571429
"2025-08-02 00:00:00",20,19,6,3,63,102.57142857142857,100.14285714285714
"2025-08-03 00:00:00",16,17,6,3,60,102.57142857142857,101.28571428571429
"2025-08-04 00:00:00",10,16,3,5,43,99,100.57142857142857
"2025-08-05 00:00:00",31,17,6,6,62,103.14285714285714,99.28571428571429
"2025-08-06 00:00:00",16,18,8,5,39,100,99.71428571428571
"2025-08-07 00:00:00",26,7,7,5,58,99.71428571428571,100.71428571428571
"2025-08-08 00:00:00",19,12,1,4,57,99.14285714285714,99.57142857142857
"2025-08-09 00:00:00",19,12,3,4,53,96.28571428571429,99.14285714285714
"2025-08-10 00:00:00",17,20,3,3,61,96.57142857142857,99.85714285714286
"2025-08-11 00:00:00",21,17,8,6,63,102,100
"2025-08-12 00:00:00",27,21,7,2,63,101.71428571428571,101.14285714285714
"2025-08-13 00:00:00",20,20,4,5,71,106.57142857142857,101
"2025-08-14 00:00:00",15,16,6,6,56,106,101.14285714285714
"2025-08-15 00:00:00",13,12,7,3,58,106,97.71428571428571
"2025-08-16 00:00:00",19,20,7,2,55,107.71428571428571,96.28571428571429
"2025-08-17 00:00:00",20,19,6,8,73,110.85714285714286,89.85714285714286
"2025-08-18 00:00:00",18,21,3,3,49,107.85714285714286,86.71428571428571
"2025-08-19 00:00:00",26,18,6,6,58,107,85.42857142857143
"2025-08-20 00:00:00",22,10,4,2,63,104.28571428571429,83
"2025-08-21 00:00:00",15,16,3,4,46,102.14285714285714,83
"2025-08-22 00:00:00",18,11,6,5,74,105.14285714285714,86.42857142857143
"2025-08-23 00:00:00",17,12,7,3,58,104.28571428571429,89.14285714285714
"2025-08-24 00:00:00",21,19,4,4,65,102.42857142857143,96
"2025-08-25 00:00:00",23,11,5,3,57,103.14285714285714,99.57142857142857
"2025-08-26 00:00:00",20,13,9,7,46,100.42857142857143,102.42857142857143
"2025-08-27 00:00:00",19,24,10,5,61,103,108
"2025-08-28 00:00:00",19,14,8,5,65,106.85714285714286,112.85714285714286
"2025-08-29 00:00:00",23,14,5,5,53,104.85714285714286,114.28571428571429
"2025-08-30 00:00:00",15,17,7,4,72,107.42857142857143,114.28571428571429
"2025-08-31 00:00:00",16,17,7,6,64,107,109.85714285714286
"2025-09-01 00:00:00",31,9,6,1,68,109.28571428571429,109
"2025-09-02 00:00:00",15,13,3,3,52,108,106
"2025-09-03 00:00:00",21,25,9,7,53,107.42857142857143,107.85714285714286
"2025-09-04 00:00:00",14,13,4,3,60,105,105.85714285714286
"2025-09-05 00:00:00",23,22,5,1,74,108.57142857142857,105
"2025-09-06 00:00:00",19,11,6,3,65,107,105.71428571428571
"2025-09-07 00:00:00",17,16,8,4,52,105.14285714285714,108.85714285714286
"2025-09-08 00:00:00",17,14,4,3,54,101.85714285714286,108.85714285714286
"2025-09-09 00:00:00",24,15,10,5,57,105.42857142857143,110.14285714285714
"2025-09-10 00:00:00",18,16,7,5,49,102.57142857142857,108.42857142857143
"2025-09-11 00:00:00",27,12,10,5,39,102.42857142857143,105.28571428571429
"2025-09-12 00:00:00",12,8,6,4,57,97,106.71428571428571
"2025-09-13 00:00:00",20,11,3,2,44,93.57142857142857,107.42857142857143
"2025-09-14 00:00:00",13,14,4,3,60,93.14285714285714,108.14285714285714
"2025-09-15 00:00:00",15,15,5,3,43,91.57142857142857,110.14285714285714
"2025-09-16 00:00:00",21,16,0,6,66,91.28571428571429,108.71428571428571
"2025-09-17 00:00:00",23,12,5,8,59,93,107.85714285714286
"2025-09-18 00:00:00",20,20,2,6,69,96.42857142857143,111.42857142857143
"2025-09-19 00:00:00",23,12,8,5,51,98.14285714285714,110.14285714285714
"2025-09-20 00:00:00",10,13,3,3,61,99.57142857142857,108.14285714285714
"2025-09-21 00:00:00",14,13,1,2,61,99.14285714285714,106.71428571428571
"2025-09-22 00:00:00",17,17,7,2,48,100.57142857142857,107.85714285714286
"2025-09-23 00:00:00",21,14,5,5,62,100.28571428571429,111.71428571428571
"2025-09-24 00:00:00",13,11,4,6,54,97.57142857142857,111
"2025-09-25 00:00:00",22,14,5,2,45,93.42857142857143,109
"2025-09-26 00:00:00",19,22,3,2,53,93.42857142857143,108.42857142857143
"2025-09-27 00:00:00",20,15,7,1,66,96.14285714285714,110.14285714285714
"2025-09-28 00:00:00",21,18,9,0,72,100.28571428571429,112.42857142857143
"2025-09-29 00:00:00",22,21,4,9,70,105.28571428571429,108.71428571428571
"2025-09-30 00:00:00",22,11,10,4,56,104.71428571428571,103.14285714285714
"2025-10-01 00:00:00",20,14,10,3,67,108.42857142857143,102.85714285714286
"2025-10-02 00:00:00",17,13,3,4,57,109.28571428571429,106
"2025-10-03 00:00:00",27,19,3,6,58,111.28571428571429,105.14285714285714
"2025-10-04 00:00:00",24,13,5,3,72,112.42857142857143,103.14285714285714
"2025-10-05 00:00:00",17,16,7,3,61,110.14285714285714,99.28571428571429
"2025-10-06 00:00:00",21,16,2,2,52,105.42857142857143,98.28571428571429
"2025-10-07 00:00:00",21,20,6,9,67,108.28571428571429,103.57142857142857
"2025-10-08 00:00:00",16,15,6,5,37,103.28571428571429,104.57142857142857
"2025-10-09 00:00:00",15,16,1,1,44,100.85714285714286,101.14285714285714
"2025-10-10 00:00:00",16,14,8,3,43,96.71428571428571,104.71428571428571
"2025-10-11 00:00:00",18,15,4,5,49,93,105
"2025-10-12 00:00:00",16,12,7,3,45,90,108
"2025-10-13 00:00:00",14,17,9,6,54,91,111.71428571428571
"2025-10-14 00:00:00",24,24,6,3,62,90.42857142857143,107.14285714285714
"2025-10-15 00:00:00",16,9,3,4,49,90.71428571428571,106.28571428571429
"2025-10-16 00:00:00",11,12,2,1,40,89.14285714285714,104.14285714285714
"2025-10-17 00:00:00",15,21,5,4,36,88.71428571428571,104
"2025-10-18 00:00:00",14,11,4,4,38,85.85714285714286,105.28571428571429
"2025-10-19 00:00:00",17,20,2,3,59,88.42857142857143,103.14285714285714
"2025-10-20 00:00:00",12,11,2,6,49,85.57142857142857,102.14285714285714
"2025-10-21 00:00:00",25,20,7,3,59,84.85714285714286,100.42857142857143
"2025-10-22 00:00:00",22,16,3,7,65,89.42857142857143,99.14285714285714
"2025-10-23 00:00:00",16,17,7,4,53,93.85714285714286,98.85714285714286
"2025-10-24 00:00:00",15,20,3,2,59,96.42857142857143,97.28571428571429
"2025-10-25 00:00:00",14,18,4,3,57,100,96.57142857142857
"2025-10-26 00:00:00",21,12,4,2,49,98.14285714285714,96.57142857142857
"2025-10-27 00:00:00",26,11,6,8,50,101.14285714285714,96.28571428571429
"2025-10-28 00:00:00",26,18,2,3,60,100.42857142857143,96.28571428571429
"2025-10-29 00:00:00",18,16,8,2,71,100.71428571428571,94.28571428571429
"2025-10-30 00:00:00",19,15,8,7,46,100.42857142857143,95.57142857142857
"2025-10-31 00:00:00",19,20,1,0,48,98.85714285714286,93.14285714285714
"2025-11-01 00:00:00",14,16,2,1,41,95.71428571428571,93.57142857142857
"2025-11-02 00:00:00",12,5,4,3,41,92.42857142857143,92.57142857142857
"2025-11-03 00:00:00",11,12,3,3,37,87.42857142857143,93.42857142857143
"2025-11-04 00:00:00",15,14,2,2,54,84.28571428571429,98.57142857142857
"2025-11-05 00:00:00",16,13,3,5,57,81.28571428571429,103.71428571428571
"2025-11-06 00:00:00",14,11,3,1,47,78.57142857142857,103.42857142857143
"2025-11-07 00:00:00",17,19,4,4,35,77.28571428571429,106.85714285714286
"2025-11-08 00:00:00",14,21,2,4,57,80.71428571428571,106.28571428571429
"2025-11-09 00:00:00",15,8,4,3,45,82.14285714285714,107.42857142857143
"2025-11-10 00:00:00",9,15,2,4,40,82.71428571428571,107.28571428571429
"2025-11-11 00:00:00",21,13,4,3,67,85.71428571428571,105.14285714285714
"2025-11-12 00:00:00",14,16,4,3,52,85,99.42857142857143
"2025-11-13 00:00:00",19,22,8,1,54,89,99.14285714285714
"2025-11-14 00:00:00",11,13,3,8,52,90.14285714285714,96.85714285714286
"2025-11-15 00:00:00",19,15,4,3,44,88.28571428571429,95.28571428571429
"2025-11-16 00:00:00",15,17,4,2,38,88.42857142857143,94.28571428571429
"2025-11-17 00:00:00",16,12,5,3,44,89.85714285714286,91.85714285714286
"2025-11-18 00:00:00",17,19,5,7,55,89.14285714285714,92.85714285714286
"2025-11-19 00:00:00",12,15,2,7,52,89,94.57142857142857
"2025-11-20 00:00:00",15,10,4,3,67,88.28571428571429,96.14285714285714
"2025-11-21 00:00:00",12,12,3,3,57,88.28571428571429,96.85714285714286
"2025-11-22 00:00:00",20,15,5,4,45,88.85714285714286,96
"2025-11-23 00:00:00",18,11,4,5,49,90.42857142857143,93.42857142857143
"2025-11-24 00:00:00",14,10,2,3,46,89.71428571428571,92.14285714285714
"2025-11-25 00:00:00",11,18,3,4,51,87.42857142857143,89.42857142857143
"2025-11-26 00:00:00",10,6,5,3,31,82.71428571428571,89.85714285714286
"2025-11-27 00:00:00",12,14,5,1,35,78.14285714285714,87.28571428571429
"2025-11-28 00:00:00",8,14,2,4,30,74,87.14285714285714
"2025-11-29 00:00:00",16,10,4,2,35,70.85714285714286,83.71428571428571
"2025-11-30 00:00:00",9,7,7,1,41,67.71428571428571,86
"2025-12-01 00:00:00",10,19,8,1,40,68.14285714285714,84
"2025-12-02 00:00:00",14,16,4,3,36,66.14285714285714,82
"2025-12-03 00:00:00",14,9,2,4,30,66.71428571428571,77.28571428571429
"2025-12-04 00:00:00",8,8,1,0,42,65.57142857142857,77.57142857142857
"2025-12-05 00:00:00",5,12,2,0,31,64.42857142857143,77.71428571428571
"2025-12-06 00:00:00",12,13,1,4,41,65,81.57142857142857
"2025-12-07 00:00:00",8,10,3,2,46,65.57142857142857,81.28571428571429
"2025-12-08 00:00:00",11,13,3,4,31,63.285714285714285,84.14285714285714
"2025-12-09 00:00:00",18,24,6,3,46,66.71428571428571,85.71428571428571
"2025-12-10 00:00:00",6,9,5,1,32,65.85714285714286,89.14285714285714
"2025-12-11 00:00:00",11,7,4,2,35,65.85714285714286,90.28571428571429
"2025-12-12 00:00:00",8,10,2,2,29,66,89.85714285714286
"2025-12-13 00:00:00",12,9,3,2,31,64,90.28571428571429
"2025-12-14 00:00:00",11,6,2,1,42,63,90.42857142857143
"2025-12-15 00:00:00",16,12,4,7,29,63.857142857142854,89.85714285714286
"2025-12-16 00:00:00",17,10,1,1,46,60.714285714285715,88
"2025-12-17 00:00:00",7,10,2,2,38,61.57142857142857,86.85714285714286
"2025-12-18 00:00:00",13,11,4,2,40,63.142857142857146,87.85714285714286
"2025-12-19 00:00:00",12,8,2,1,29,63.285714285714285,86.71428571428571
"2025-12-20 00:00:00",11,12,5,3,26,63.285714285714285,84.42857142857143
"2025-12-21 00:00:00",13,12,1,1,30,62.57142857142857,83.42857142857143
"2025-12-22 00:00:00",10,11,4,2,31,61.142857142857146,80.28571428571429
"2025-12-23 00:00:00",18,15,2,3,36,61,78.28571428571429
"2025-12-24 00:00:00",16,19,5,3,32,63.285714285714285,78.71428571428571
"2025-12-25 00:00:00",9,19,3,6,48,65.42857142857143,76.42857142857143
"2025-12-26 00:00:00",13,12,3,2,46,68.85714285714286,74.14285714285714
"2025-12-27 00:00:00",12,11,6,1,49,72,73.71428571428571
"2025-12-28 00:00:00",8,19,7,5,36,74.57142857142857,70.85714285714286
"2025-12-29 00:00:00",15,8,6,3,38,76.28571428571429,71
"2025-12-30 00:00:00",16,10,5,3,40,76.28571428571429,75.85714285714286
"2025-12-31 00:00:00",12,12,2,5,55,77.85714285714286,76.28571428571429
"2026-01-01 00:00:00",20,5,5,5,33,75.42857142857143,75.14285714285714
"2026-01-02 00:00:00",10,16,4,2,33,73.85714285714286,73.57142857142857
"2026-01-03 00:00:00",13,8,3,4,41,72.42857142857143,74
"2026-01-04 00:00:00",10,18,4,4,35,71.85714285714286,76.14285714285714
"2026-01-05 00:00:00",13,10,5,0,36,71,76.42857142857143
"2026-01-06 00:00:00",22,8,6,6,40,72.14285714285714,72.71428571428571
"2026-01-07 00:00:00",17,12,2,6,47,71.85714285714286,71.28571428571429
"2026-01-08 00:00:00",11,14,2,3,40,72.14285714285714,69.85714285714286
"2026-01-09 00:00:00",9,19,6,6,50,75.71428571428571,71.42857142857143
"2026-01-10 00:00:00",10,13,8,5,41,76.85714285714286,70.42857142857143
"2026-01-11 00:00:00",15,14,2,7,39,77.71428571428571,71.85714285714286
"2026-01-12 00:00:00",10,6,5,6,44,78.71428571428571,75.28571428571429
"2026-01-13 00:00:00",15,11,3,3,31,76,76
"2026-01-14 00:00:00",10,18,6,2,42,75.14285714285714,75.14285714285714
"2026-01-15 00:00:00",13,14,4,1,41,75.57142857142857,76.42857142857143
"2026-01-16 00:00:00",13,12,3,7,40,73.42857142857143,78.71428571428571
"2026-01-17 00:00:00",11,8,4,1,31,70.28571428571429,79.28571428571429
"2026-01-18 00:00:00",17,14,8,4,29,69.57142857142857,76.28571428571429
"2026-01-19 00:00:00",12,13,8,4,41,70.57142857142857,73.85714285714286
"2026-01-20 00:00:00",18,14,1,5,47,73.71428571428571,76.28571428571429
"2026-01-21 00:00:00",13,12,3,3,42,73,78.85714285714286
"2026-01-22 00:00:00",8,14,4,6,36,72.28571428571429,78.28571428571429
"2026-01-23 00:00:00",12,10,7,4,29,70.42857142857143,74.85714285714286
"2026-01-24 00:00:00",10,16,2,4,31,71.57142857142857,75
"2026-01-25 00:00:00",14,7,5,5,59,74.14285714285714,78.42857142857143
"2026-01-26 00:00:00",10,6,7,3,28,70.71428571428571,80.14285714285714
"2026-01-27 00:00:00",21,11,3,2,42,69.85714285714286,78.71428571428571
"2026-01-28 00:00:00",12,8,4,3,40,69,77.42857142857143
"2026-01-29 00:00:00",13,15,6,4,48,71.57142857142857,79.42857142857143
"2026-01-30 00:00:00",17,10,6,5,48,75,82.42857142857143
"2026-01-31 00:00:00",16,16,8,4,56,80.28571428571429,83.57142857142857
"2026-02-01 00:00:00",18,17,4,4,37,78.85714285714286,80.42857142857143
"2026-02-02 00:00:00",13,10,8,4,55,84,78.57142857142857
"2026-02-03 00:00:00",18,13,6,1,45,84.57142857142857,79.42857142857143
"2026-02-04 00:00:00",14,10,7,3,43,86,80
"2026-02-05 00:00:00",15,18,4,6,46,86.42857142857143,77.85714285714286
"2026-02-06 00:00:00",14,13,2,3,50,85.85714285714286,77.57142857142857
"2026-02-07 00:00:00",13,25,3,1,48,84.42857142857143,75.28571428571429
"2026-02-08 00:00:00",16,15,7,3,49,85.85714285714286,75.28571428571429
"2026-02-09 00:00:00",8,12,2,3,41,82.42857142857143,77.71428571428571
"2026-02-10 00:00:00",15,16,3,2,59,84.14285714285714,76.57142857142857
"2026-02-11 00:00:00",12,17,4,3,46,84.85714285714286,79
"2026-02-12 00:00:00",21,29,9,5,55,89.14285714285714,82.57142857142857
"2026-02-13 00:00:00",17,18,5,6,64,93.14285714285714,88
"2026-02-14 00:00:00",18,16,6,1,58,94.42857142857143,89.42857142857143
"2026-02-15 00:00:00",12,18,4,3,50,94,93.14285714285714
"2026-02-16 00:00:00",10,12,9,4,60,98.14285714285714,92.42857142857143
"2026-02-17 00:00:00",24,14,5,5,43,97.57142857142857,94.14285714285714
"2026-02-18 00:00:00",25,22,6,8,52,102,95
"2026-02-19 00:00:00",21,22,8,2,62,101.42857142857143,94.71428571428571
"2026-02-20 00:00:00",16,14,4,2,54,98.57142857142857,90.14285714285714
"2026-02-21 00:00:00",14,21,3,2,54,97.85714285714286,92.28571428571429
"2026-02-22 00:00:00",28,22,4,3,72,103.85714285714286,95
